Comment,Label
paske mesu babai ytteatri vazhdonmos na vish na rrefesh per kete tjetrin besovau genjeva,0
lumte goja hero,0
avokat beqiri respekte qe nere problemet themeli,0
bravo gjergj luca,0
bravo avokat kta dovrar tekuptuarit,0
bravo familja luca,0
beravo avokat,0
lumte artan por ndryshon keta njerez prandaj shqiperia ecen perpara,0
qeshni o popull shiko ca bejn marrin mesoj shqiptaret po shqjptret njofin mir ilirin dne salin qe shkaterruan shqiperi,0
grida do meloni ne shqiperi djathta humbi nje tjeter lider lindure vetmja qe mund krijoje nje opozite vertete qe mund rrezonte rifillonte shpresen per shqiptaret,0
shikonikuadroteenverhoxhëssatëedukuarjandhesapregatiturndërsakuadrotesotëmekanmëndjenpërtëvjedhurdhepërseks,1
cfare merri perseri hajduti popullit sali berisha krimineli popullit shqyptare hoqi inditetin popullit shqyptare duke thyer fabrika uzinen shkatroje industrin ekonomin ushtrin pra hoqi popullit indinditetin popullit shqyptare vrau rinin mije shqyptare,0
flet shtruar ketu ne emision ke mbushur undet,0
po drejtsia sht mbaruar korruptuar,0
haklajt rrojne kane vdekur zemrat tyre ne celik derdhur hekur do rrojne shekull pas shekull,0
do hypi ilir metall na nje shtdh laut per shqiptaret haaaa,0
shrek fevziu,1
po kush beson ket mut ky është cop llafazan,1
dy rruspie ne nje studio televizive,1
gridushja,0
shyqyr qe doli nje shqiptare qe tu tregoj vendin ketyreve fashistave ketyre shiturve ndyre,1
sa trurp kan shetitur boten kengetare hesapi rrampall fare turp maja maja budallaqk,1
bravo shpetim respekt futia filxhan kokes ati qerosit antishqipetar,1
flet ky cilin armik do mundim tëra diktatori bënte për mbajtur pushtetinku shanse mundim shba bbss,0
bravo zoti dhente jete per veten familjen tende por per shqiptaret qe degjojne verteta dal ne shesh,0
bravo avokat ky njeri eshte simbol hajduteris kete din gjithe shqipetaret,0
hoxha cfare konflikt eshte shqipria greqin qe mbajne shqiptaret pune mban shteti tyre,0
tregon qe vitet kalojne provuar rakine the turshine,0
lumte goja degjojenite verteten,0
o qifsha ropt o syze o qorr moter qir,1
zoti beqiri nje personazh moral larte eshte kenaqesi degjosh menyren se shpreheni drejt sakt njerez ju duhen ketij vendi shpresoj jete mundur qe llumi qe drejtuar deri sot shkoje atje ku duhet,1
bravo artan largone emisionin zedhensin grek qe bene spiunazhe ne vendin tone o mylet kush lejon nje gje tille gjene nje vend greku shtyp emigranter tane kurfare pergjegjesie tallen shqipria duhet padise greqin per gjenocid ndaj camve,1
ça na gjet kto servila shqiptarofilogrekër,1
ke hall tjeter ne himare,0
artan naj dit do ikesh perlesh,1
zoti rujt idrizi,0
gazetare debile herë në studio lë nam thotë,0
artan hoxha artan jarga,1
bised fuck lezet rama per lulin he malaka,1
rama mir ja ben,0
bravo artan mir ja ben ktyre shiturve,0
ai vdekuri qiu gruan ne shkoder,1
bravo vertet gazetaritpor familjaret duhet falin mbajne afer njeriu gabon por kur duhet braktisur ne fund fundit esht gjaku yt,0
qifsha robt kelysh,1
lumte goja o artan hoxha bravo mbyllja gojen atij qeni plera grekut bashke bejlerin,0
respect luca,0
bravo tani dy qen bir qeni jane zedhenesi fredi bejleri fredi bejleri,0
fajin gridaqe fton mediokër përballë këtyre analistëveqë duken km larg tjetër nivelboçi hajd moshtyhet capor mul noka është komplet pallëidiot,1
nje djale shkelqyer bravo,0
zhgenjimi eshte nje lment njeriut injiciative ndershem apo jo ndersheme per pak fjale eshte sigurt qe ne shtetin ton shqiptare kapas kure drejtesi gare barazi qe qeveritaret felliqur vjecare shqiptare krijuar nje rotazion koruptive duke shitur vlere kombetare shqipetare shpresoj qe spaku fuksionoj,1
avokati po genjen,0
kush është ky bir kurve mbron atë bythqir muti tradhëtar filogrek duan plumbin këta pushta bravo artan,1
sa turpshme deklarate znjune bisnes smundem paguaj kopshtin nipit jo shkolla shtrenjtae turpshmei njoh mjaft mireshtepia saj qene perball tajvanitishiiiiiiin varfeeeeeer gjitheeeeee sot pallateooooo fatimeeee kush ha moj zemer,0
lani kte ktu,0
arratisen pakten meleone gjysem shqipetare syte kembet keto vjet shqiperia zoti tullacarratisjen nje njeriu ben tragjedikurse arratisjen popullit shqiperia ben lumturi bravo tullac,0
kur ke prek fundin ke punu kontrabande skaf mor gjergj,0
bra vo rragaz,0
ikmoj hajdute,1
cfare thrash ku katandise familja shqiptare,0
ha çta bere mire legen syze kujt del ne mbrojtje,0
respek për avokatin ësht shum saktë për gjitha thotë respekt,0
o bushat duhet fare korrupsioni ramës fitoj kur do kuptosh sa jetë likja plakun mere në krahun tjetër rama fiton muaj po bëhen zgjedhje,0
o sa gjina ishall ju jep zoti durim ke kujdes se nj zot qe hakmeret,0
avokat beqiri hero,0
mendo tani ky byth muti ky fytyri ylli manjani qen minister drejtesie ja ceshtet cameris jan permend kurr dosjet bejlerit jan vjedh tera vetem kapaku ngel dalin ne mendja se rruajn hic,1
didni sa lek kushtojnë xhaketa ksaj euro kushtojnë perlat në qafë euro kushtojnë mbajeni mend kto jan veshje lira,0
ik o vari karist ben avokatin nje anti shqipetari po shume vari karist,1
asht nji intervistat ma solide vlere qe mundet ju afru shikuesit shqiptar,0
avokat ke fol bukur por na permende se kriminela sala meta jan edvin kristaq rama fatos nano por mundsi qe rilindjes shan kriminelat partis tane,0
respkt trim keshtu duaan poshtrit qe lepihen grekut aty rij bejler spiuni qeni vrasesi aty brenda ne burg gjith spihunat,1
rrespekt spartak ngjela,0
patriotet ahahha,0
orë sigurimin ke qenë se qenke bilbil goja,0
po cfar duan ben burg,0
sa poshte ke rene mor njerido besh humorefundit mbetalbano paparesuksese or djal qe shkon shume humorina kenaq,0
besoj se idajeti eka gjetur ne bibilinat we mban,0
po lejoni kaq shum uluras ket grekofil myllnja gojen se ky shum drejta pyet ndonjeher camët sa drejt kan,1
ike mon surrate lagohu futry lagohu shofe psikopat budall rrugash futy mute,1
beri enveri vendin ashtu por vet populli jon servile spiun ne vet mut gjithe mua qe shkruaje kur edin avokat beqiri ku jan dollaret ven tja marrin pastaj varin qen ne fshati heqin dor vjedhja se jan fshati hajdut,1
zoti hoxha dje pashë video zonjës goldmann ku ju filmuar në luftë kundër atyre tregëtojnë drogën por zonja interpretonte për turistët se shqipëria është vend sigurt për kini kujdes kujt besoni këqiat shqipëris krimet shqipëtarëve kritikoji demaskoji në mediet shqipëtare por kujto se po fiton gjë kur kritikon në mediet huaja jo shqipëtare ose antishqipëtare,1
deri do jesh do iksh per lesh,1
ku kane gabuarhaha diferenca eshte se jane cubajo hajnacubat marrin zor se dijne vjedh gzuebajne karshillekhapen bethsh,1
mirë ja bere qenit birit qenit bravo artan qepe halen thuaj jo gojën,1
ooooooo boooooboooo njeh agron çelen mor avokat pleher shkodra njeh mir se mor pleher bravo avokat beqiripo mir mor pleher avokati djallit din se hipoteka shkodres kan shkuar ne nje zyre gjith punetoret kan dorezuar per ilir plehren euro ne muaj qe merrnin qytetareve po ku pas para agron cela mor pleher ndigjoni avokat beqirin vetem ky tjeyri qenka pleher metes,1
mëso mëso rudina,0
keta hajdut mundeni medi se sikam viell kan vra perpaj shri ne burke mej wit paragjygjit suprem,1
manjani nje grek shkerdhate,1
po albini edo kosoven po edon shum serbin o qen bir qeni,1
flori avokat nxirja bojen ketyre maskarenjeve,1
pjerdh pjerdh avokat gjet moniken ilirin ai kush del para elemino,1
po ishte kaq zoti sa ceshte fjale do ishte pano biznesmen jo luca,0
ylli rakipi nje sahan lepires jo koherent ecen punet ne fund nje pazarxhi turpshme,0
ven doren ke mjekrra baxhella,0
bravo curri ky boci burr buce,0
o rudine qa po leh ky qen ndyre,0
ne duhet bejme enverin ate qe ben kina maon,0
ozti gazetar po cfar meresh sali berishen ben keto pytje flet kret porth ote qifsha ty ene saliun sena cave trapin se kelyshi saliut ja be keto pytje ma rrot kari gazetar seti le nam turp vetem turp,1
bo palester se ne burg ke behar,0
mire mirekomunizmi mirasi gjirokastra qe jenipor kur do ikje shqiperia ne gezua bashkeshortja juaj kur thate qe do iknit ne nje shtet kapitalist zvicracdo na thuash per kete,0
ky antoni qenka tap duket pire ky,0
grida mira ke munguar gazetari lark jenave politikave bravo rama per pergjigjen boljlerit per bashkibhimar,0
bravo z gjergj luca flm ke fol per shumicen shqiptareve,0
bravo idrizi,0
brravo gazetare zoti rujte tu familjarin qe dalur burgu,0
o injorante camet jane ajka shqiptarisë po gti di cdo indivite duhet rregulloi veten kedhtu rregullohen opinionet shqiptare ore turpe vije bravo idrizi,0
po gishtin mezit kujt ja ngriti ylli,0
edi rama hajdut,1
ky qenka njish uroj bien njeri pas tjt monika iliri bes kallaku xhensila olsi bylyku brek grisuri qe be restorant ne korc hajdutet,0
o gjergj luca tashe vjet shqipria shqiptart po ecin thone sulltanit moskovi meket lkure po hecim okupatorit,0
ca droge pi hahahahaha troc,1
qa tipash,0
sistemi enver hoxhes beri nendllljet perqind popullsis njesoj diskriminoj dhjet perqind quhet diktaur po sot qe quhet ddemokraci ke drejten fjjales lir tte levizjes por ne fakt bersha bije rama ngrihet anasjedhtas pra aka peshe fjala popullit po ndoll kundrta nendlljet perqind po jeton ne varfri shikoni pes qytetet medhaja,0
nxito o spak sekuestro ku do qe shum fare,0
artan ke bombarduar keq bravo ashtu pak ai plera ai duhet hequr zvare,1
ky qen bir qeni troc,1
o fevziu ceshte ajo pyetje qe benke do njohi ramapo ceshte ramaperendiarama eshte kminister eshte sot seshte neser,0
spaku psesvepron çfare pret,0
ky shum edukat po majan haet buk,0
bravo ylli se ai kok tulja esht komunist,1
nje here vete ke folur burr shteti bravo zoti kryeministër respekte,0
ky rama na eshte bere gogoli xhepave popullit tone per fat keq qe su ngopka kurre qenie rralle,0
shkodran budallenj,1
në pushtet zotrote bëre gjë për çamërinë po kishe mëndjen tek lekët nanon bashkë,0
o ipaftyr dënim m vdekje hajdut,1
mij euro do kërkoje mij tani monika,0
robqim beleri duhet varur,1
spaku vendosi ligjin qethet mishi gersher ilir metes se varje kenaqet populli,0
respekte zotit murrizije nje politikan seriozi sakteinteligjent patriotrespektevola itali,0
p hajdut povjedh tere bregdetin oliarket tu ministreshat pjese ne ate biznes perqindje nano qe sot eshte ortak punuar vasil naci merr perqindje ju dridhur doracfare mendon se gjithe dele o hajdut,1
mbyllija gojen asaj laraskes,1
rrespekte gazetarit,0
po mor like fol vodhe floririn ne qafe krrabe tiranes bashke liken tjeter saliun mor nipi sulo gradecit se vodhet bashke ne saliun or lirk po vodhet kuimtal flori mor like derguat ne angli,0
ora luca ballkani hapur eshte dashurija jote madhe por hodhe balte mbi babane tend tuuurp,0
bravo respekt per gazetarin,0
bravo qofte qe tregon historin vertete,0
bravo zoti avukat beqiri shume madh,0
tronditja madhe rane vetullat fevziut,1
modh tanomir ja bon ktyre qelpsirave,1
o luc hengesh topet o kelysh,1
tani po bene lojen metes qe po thote ku jane provatdhe mediat atje bene lojen pleres metes,1
o soko leje kete bythelepires bytheshpuar vetem malesor shqipetar eshte ky mut nje cope sallami respekte pano djali,1
egersirave kur vjen ngordhja behet terbuar,1
ku shpin ky moterqiri grek,1
top qanall byyyyy byyyy byyy tv edi tradhetarit,1
brao,0
lumte arton bravo,0
turp per emisionin qe mer ne panel palaco vlere,1
idaet kryespiuni ish ppsh,1
sali berisha eshte konspiraci fisit urren njerezit sukseshem qe vijne ne ndihme popullit vendit,1
dhelpera lyubishtinme mjell ju sipetagog perdorni shprehjn fa kur doni presin fjalen vellai dhelpres,1
keto halle mjer ku bien cdo njeri din vet hallin ku maja neper majat avjoneve fat qe pasur bashkshort,1
avokatit lumte ai ben per para kaq,0
zoti idajet beqiri lekat meta gjeti duke shitur kasollet skraparit vodhen djersen popuit,1
bravo artan kush esht cki ropqiri syze qe flet grek ja qifsha rracen,1
edi rama është politikani përzjeu politikën pikturën dha ngjyra asaj kryetar bashkie tiranës pasur sukses kryeministër jo aq po qëndron në pushtet akoma pasi pala tjetër është komplet në kaos pëlqeu qasja tallava në fushat,0
ja ke palu piqken ktyne piqkave,1
dal ky qen mor qe spushon s lehuri,1
bravo z nesho,0
ca spurdhjaku ky cuni bythqim grek cun kurve qe mbron ate kriminelin rrafe o artan ket kalamanin bythes,1
pacin jete shendet prinderit o djal suksese ne punen tende,0
po mar ment tua ndaj eshte ber madh ikni ore se na shpife kur do shporreni,1
kush ne gjykojmë ngjelën,0
meta vet qe vjedh shpresojem qe njerez till zhduken na shq,1
injorant cpifur ilir meta,1
mer dot vota ke blere vota për vjedhur,1
po ik o plehre avokat qe paguhesh kryemafiozi antishqiptari edvin ramobiç hash ate qe sthuhet o plehre komunist enverit,1
po ju o debila po ate pasurinë surrelit diskutoni apo sua mban bytha keta jan gjith kriminel hajdut o kreshnik papagalli,1
lumt,0
shume vogel per saliun o peshk,1
spak dy standarte,1
kto bythqimat greg ftyren byth kan,1
lumte o tan mbyllja gojen ati zagari,1
rrespekte avokat,0
bravo auvukt po ruhu se do vrzxin se dy jan mafjoz para kanszte duan vraxjet bejn pages prekureret gjyqtaret duan firmae desmetartashi deshmetaret po flasin po fejziu po qan,1
rama berisha kriminelat ma tmdhej historik shqiptar qe po na pijn gjakun perdit qe meritojn jau bombardu fisin,1
lumte z hoxha,1
familje ropshkerdhyer ben perendia,1
shqiptarët shqipërisë kanë qenë në politikë në opozitë në pozita kanë sjellë dem targjedi për shqiptarët kosovës viti deri sot prill njerëzit tyre lidhur partnerë serbët rusët serbët kosovës duke filluar politikanët shqiptarë tradhtarë edi rama fatos nano pandeli majkovici xhavit haliti hashim thaçikadri veslei ramut haradinaj sami lushatku ali ahmeti gjithë këta lpk në zvicër njihen dinakë dinak kanë dhënë lëvdata rreme njerëzve tyre por shumë tjerë veglat tyre në funksionet krimit kriminelë kanë strategjinë politikës komuniste elitën tyre politike kriminale në sistemin demokratik politikanët tyre kanë zhvilluar urrejtje rrahje brutale vrasje dinake ndaj shqiptarëve kosovës në tiranëshqpëri në kosovë ata kanë hapur armiqësi ndaj shqiptarëve madje ndaj shqiptarëve tyre politikë në kosovë shqipëri ne shqiptarët nacionalistë në kosovë shqiptarët ndershëm dimë njohim gjithë elementët tyre kriminalë kanë bërë ndaj shqiptarëve kosovës njohim në shqipëri në kosovë duhet përsërisim herë njohuritë tyre për krahasuar rishikuar gjitha ngjarjet veprimtaritë krimet kryera vetë shqiptarët vrasje pagesë ryshfet intriga elementë kriminalë në funksion tyre veprime ndryshme krimi përkasin politikës komunistit tyre strategjik por keq është se disa njerëz në shqipëri deputetë ministra në kuvendin shqipërisë në tiranë kanë bërë ligjet tyre për mbrojtur shqiptarët tyre krimet tradhtitë mashtrimet kriminale kanë bërë shqiptarëve kosova kanë miratuar ligje ndalojnë shitjen femrave shqiptare shqiptarët serbët maqedonasit,0
sali berisha kriminel,1
eshte vertet shoku,0
o tullac muti,1
bravo drejtuesi emicionit qe ke ftuar ne studio nje person qe eshte mashtruesi shpifesi injoranti ne shqiperi ju gazetaret mbani veten zgjuar anuk kuptoni ju se sa zell madhe flete ky burgaxhiu thua sikur meta saliukane punuar bashke kete mashtruesin ky di gjitha spaku duhet fusi brenda qe mare dhena tjera ose beni shou kete burgachi,0
ky cami pas poste mbas vitit por punoj per tu pasuruarprivatizoj pronanuk beson njeri o idrizi,0
spiunët serbo rus o avokat njeh qysh xoxja shehu ramizi berisha meta,0
tani tavan hajnise vjedhin marin hajdutet sa duan kurse popullin lane ne mjerim debuan neper bote enveri dorezoi shqiperine kater milion sa tani shihni se cfar na beri demokracija juaj jo enveri jone lutem shiqoni realitetin jo demagogjine,0
oartan lremineli s nehet njeri por armil keti batakut edergjo se greku eshte bese duane plubin ne nalle ah enver hjalle hakun kishe marre,1
prandaj po vuan populli pensionistet mij lek shkretet,0
bërë palë tjerë,0
doli ortaku rames sa miljarda euro marr ky kulishi komuniste na taksat popullit,1
