Video ID,Author,Comment,Label
c7b74Ex-kCA,@armand8974,padyshim ilir meta monika mafioz klani themeluar ata iliri është padrino po hetohet thellë del ky qelbësir bashkë qelbesiren në krah kane vjedhur frikë jetojnë breza tërë familjes fëlliqur tyre për ndodhur asnjë gjë sepse gjithë sistemi në shqipëri është kancer mjerë populli shqiptar gjetur këta politikan mallkuar,1.0
zPRIW50IYGU,@servisevodafone1102,sot per sot legjenda shqiperis albanoooo,0.0
HxuCXIgilFc,@dorjanpreci7719,trujt madhi zot artan mir ja bane bq,1.0
HxuCXIgilFc,@inaginag6333,respekte artan hoxha shume sakt,0.0
J5Cg86mX9kc,@ilirgjoka1689,o shpëtim ai mështë dibran din o iman,0.0
yhNUAnnIcMo,@nazmieneziri6075,po ju perzut o shoku ilir se slaaate gja ba keti populli qe vite prandaj shko se ty po mbron edi rama beni lojen sy mbylluarit po nejse se ju ikni nje lufte ftoft civile ëëë han populli keeeto,1.0
HxuCXIgilFc,@mandimeri5375,kysht pis kurfhot ky mbulle gojn rakipi mosemer m kt spiunin ingsh mutin tgjfh grekve o veme o pis,1.0
gG62Vu4qwsk,@beharmuca2739,çështë ky legen grekopidhis kapeni shkelma se bindet artan klodiana gazetar aftë argumentues fakte,1.0
SDxqL7L2Ivo,@klitiarapi1418,sa trape eshte gazetarja po car histori njeh kare sdi abc ato qe nxjerr goja analfabetja funksionale pas bejlerit,1.0
l2TYc4sf9dw,@Artishqiptar,o mashtrus o intrigant do kishe ber shum karrier aktor ose regjizorkete brez mashtroni se jan fakte qe perjetuar po perjetojm hapesh nje biznes ne shqiperi mbeshtetje politike qen eshte hiç hajt ik pirdhuni legena dalleveraxhinj,1.0
Y94GQrRkaGY,@nanidjali9784,ne fund nje burr qe ua tregon vendin euro pederastave lumt skam qene ty por hallall,1.0
HxuCXIgilFc,@musaabazi9829,o tani futja bidon kokës toçit,1.0
zPRIW50IYGU,@hasanpapajalbana8652,ty more edvin kriza cmendur,1.0
nVeCIbiouUk,@afrovitiproj4806,hiqu kombesin shqiptare,1.0
Y94GQrRkaGY,@maksimkuqo8134,shko kurou o psikopat,1.0
2MYQBaog-d4,@andideda7358,nostalgjik kriminelit diktator,1.0
xzIKCYl4z38,@elieli6732,se eshte krimi vet meta teleshikuesit duan mbeten ne burg per vjedhjet vrasjet qe bor,1.0
c7b74Ex-kCA,@nazmijesulce2800,meta teerdhi fundi ma mote keqen do shkosh atje kuopulli do bej fest madhe kur futesh brenda ne burk,1.0
nVeCIbiouUk,@gzimkasemi6519,brravo ramamroje shqiperintaman drejt fitore,0.0
c7b74Ex-kCA,@mediatirane6448,letrat emailin anonim monikes per ju nxorret ne jo le ja fusni kot,1.0
2MYQBaog-d4,@RazizRachid-vp7dh,bela,1.0
y-5Vl61eZmY,@linditamacuku9212,shqiptaret behen mire keta gabela sikur tu japin gjithe mirat tyre prandaj shqiptaret duhet kene parasysh keshillen mbretit hero gjergj kastrioti skanderbeg kur thote qe shqiptaret duhet shtijne gishtat ne brez njeritjetrit lejojne asnje vrime vogel ndermjet vehtes sepse fisi konspirativ origjine pirate jane ne trup sa nje nuselale ne krahasim arbnoret por sjellin deme pallogaritshme ne vend,0.0
xzIKCYl4z38,@linditakryekurti3503,por kur ankuar ne qytetar ju skeni marre masa per gjygjtaret korruptuarfiqirete mullain gjin gjoniartur gaxhe shkelqim mirin,0.0
sBuYrv_W1hM,@nexhdetbellaja3159,po ky bythe qiri syze c kerkon ne studio,1.0
8e1U-sfyaXs,@almaveliaj5273,oh mor djale sa emocionove bravo hera fundit qofte qe sheh ate dere stop lloj dhune,1.0
HxuCXIgilFc,@user-or1ef2mt8p,o grek muti o qifsha robt ku kesh o kelysh kurve ty fred kurve beleri,1.0
SDxqL7L2Ivo,@anilaguga2422,njeri qe bullizon kur kundershton,0.0
d8eRvVLfsnI,@papicili4254,o llucë rroji rrama po edi lefë kone,1.0
-IUyAKMtBWc,@Vandami-st7hc,ske faj qe ben kshu se kan zgjatur shum duhet tkishin lidhur kohe o hajdut se vetem keq ke ber kti vendi saliu,1.0
SDxqL7L2Ivo,@paulinndoci3287,bravo kryeminister lejo kurr qe kombi shqiptar merret neper kemb ne punojm ne greqi ashtu punojne greket neper bote,0.0
zPRIW50IYGU,@jetijetu8878,ish barboni azile francesish hajduti pikturaveplackitesi popullit shqiptar sot eshte miliarder fale vjedhjeve fondeve ndihmave borxheve huaja adresuar popullitdhe vjedhje tjerashkatarruesi pronave shqiptarevedhe biznesevetradhtari shqiperisesot kapur albanistanin per fyti bashke bande tijka miliarda depozituara ne perendim,1.0
HxuCXIgilFc,@Quku1997,mir ja ber miut,1.0
HxuCXIgilFc,@genihime5977,kush eshte ky karabush,1.0
zPRIW50IYGU,@dandan5992,rama humbet lodhni kot,0.0
8e1U-sfyaXs,@KordhaErika,respekte për gazetarin,0.0
PUyqWp5V3sE,@fatmirkola5463,atij do qire rraca ndyre oooo juve kuptoni ky rrrac poshter gjak shejtani duhet qrobt mbeturina takes jo gjith greke ve dont get wrong,1.0
CMPqrA5suRo,@user-ix7em4of8r,jane hajdut,1.0
y-5Vl61eZmY,@ndricimjaupai5015,brvo avokat,0.0
8e1U-sfyaXs,@angjelinfranja418,albert uroj lumturi jet gezushme fmit tu,0.0
XmB6OyA7iQU,@Alex34417,realiteti esht ky vjen keq se disa komentet qe jan ba din realitetine verteta esht kjoqe nikoll hysa esht percjell sigurimi shtetit shqiptare asaj kohe deri ne kufi po permbledh ne disa pika shkurtimisht dhen emra qe shum ata jetojn maqellimi sigurimit qene qe nikolla shkoj ne belgjik qe atje jetonin shqiptare qe ne organizaten ballit kombtar udhhequr asaj kohe nikolla esht zbuluar arrit ne belgjik tek kushriri qe esht derguar sigurimi per spijonazh prandaj kushriri mbajt mbas ikjes se asnje afermit tije esht interrnuar duke perfshi shoqen esht cuditshme nje gje till per ne ate kohenejse qe kuptoni mire pyetja lind ketu kur nikolla doli ne yugosllavi aty ken kampi ne gjdo vend qe kerkoje per arsye politike pranoshe do ikte direkt ne amerike cfar kerkoj ne belgjike por faktikisht aty ishte nisur udhzime sigurimit qe aty kuptu ju desht ik kalu per zvicer ne italihahahha nikolla thot dorzova leternjoftimin pyetja lind qe ai esht kontrolluar inxhe binxhe kur dal ne yugosllavi leternjoftimin mbajn pyetur pergjigjja esht qe aj dorzuar leternjoftimin kur esht marr ne pyetje utba esht paisur perseri leternjoftim ne belgjike sigurimi gjat kesaj kohe ber disa demtime tek shqiptar arratisur sepse familjev veta qe kan qen ne internim jant shtuar vite internim nenprotextin se afermit tyre sillen mire jasht pastaj nikolla iku newyork aty esht pare duke vene fotografine enver hoxhes tek nje kishe qe perkiste komunitetit shqiptar aty doli boja nikolla ndjeu frigen len ny shkon ne michigan kur sali berisha shkoj ne amerik per her pare qe ra komunizmi nikolla gjeti menyren paguaj nje shum dollaresh per bere nje fotografi salen kur ardh ne shqiperi dhen pasaporten amerikane hapur ne mes fotografin sales gjoja qe esht mik tije sigurohet qe do pyes njeri per kaluaren esht nje histori gjat mundova shkurtoj shqiptart qe jan arratisur kudo qe kan pas qellim shku jan pranuar menjeher pasur nevoje mu sjell margelani posht lart failjet atyre njerzve qe kan pesuar vuajtje spijundheqet nikolles shum jetojn ma por ata kan lene djem vajza mrapa ata din vereteten ehs nje fjal urt popullore shqiptare ku za thon esht gja respekte per gjith qe nje afert keta qe kan vuajt mujta tregu realitetin per hire atyre qe kan vdek faliminderit ju rujt zoti tanve,0.0
HrDU5SxepBA,@Ajiv1318,mjer populli jon,0.0
y-5Vl61eZmY,@Robert-qc5kr,bravo savure kur ju lene ju funderine bashke ma ate dhine qe ke bere,1.0
nVeCIbiouUk,@albaniaaalbaniaa1018,rama,0.0
d8eRvVLfsnI,@elioklio9330,o pano luca po leri perralat o shok po ik mor genje ndonje tjeter po llgarine beni mire ju stoli por muhabeti eshte se kur kapni karrige beheni gjithe njesoj po normale se dikush investon ty,0.0
DO6VjP2rIu8,@josifprifti1053,ndjekun kufomen eberishes,1.0
SDxqL7L2Ivo,@TareDuka-gl5fu,aaaaa po kapaëëëë,0.0
nVeCIbiouUk,@erismalaj6944,zonje qe flet per bulizem po mire perse po flet per bulizmin fredit belerit ndaje emigranteve shqiptar ku po na kercenonte se do na digjen letrat perse na thot zonje per retoriken raciste ndaj shqiptareve ku po thoshte se ne ardhacak azerbaijan sotem ku flet haptaz per plan helenizimi shqiptareve ne jug,0.0
gG62Vu4qwsk,@endritaraj9876,ca fytyr derri ky greku leshit,1.0
y-5Vl61eZmY,@x-files9052,bravo avokat beqiri qe gjen guximin qe denoncon hapur keta hajdute vertete ilir pabuksi zgjebsja moniken breke ne byth para se hynin ne politike,1.0
d8eRvVLfsnI,@anidaqori9388,kush rroje rroje,0.0
YSoc5kR0RP8,@oltionsefa7838,spaku frik per vete,0.0
HxuCXIgilFc,@user-lx3my9zl3x,madh artan hoxha,0.0
nVeCIbiouUk,@nadabts7567,o trape po degjojemos bej dhine zgjebosur,1.0
l2TYc4sf9dw,@Tirona1122,gjergj servili bythqiri,1.0
l2TYc4sf9dw,@TomyD1321,malesor krenar ket mashtrues bravo se ska rruge tjeter ne shqiperi,1.0
j7gBiTH3DIg,@alexmucaj1865,ky eshte pler gjith mandate dogje o pler dakord mendove se do behej kaos do vetem tepsin,1.0
xzIKCYl4z38,@arjankosturi2097,o fevzi o dite zi,1.0
DO6VjP2rIu8,@xxx-vo1qp,asnjerin populli eshte fajtor qdo here sa here zgjedhe qe ai qe rreni mashtronat votojne fundin per vete kurr s mendojne,1.0
2MYQBaog-d4,@user-ef7mw2tw3i,amore folë folë por është qelbur peshku koka mjerë ky popull,1.0
zPRIW50IYGU,@kamezkamez6988,kurr skam qesh shum duke kte emidjonin klanifornia ishte perl edin fjal lishe kaiher albano po bote kaiher nice basha,0.0
WDk0jy-CiLs,@CafoBoga,excellent interview of very very intelligent person,0.0
DO6VjP2rIu8,@LukaJKL,bobo kulmi cfare degjuamper ata qe duan qeshin eshte komediper ata qe duan qajne gjithe eshte nje drame per popshqipetar,1.0
HxuCXIgilFc,@ekremhoxha5306,lumte artan hoxha,0.0
l2TYc4sf9dw,@vasfiballiu4938,bravaaaaaaa,0.0
2MYQBaog-d4,@user-ly7fu5zh5s,car pune ba xhaxhi ktu,0.0
CMPqrA5suRo,@user-rt9fs3nf4e,respekte beqirite buroft goja malt shqiperis nevoitet dhjet veta ju qe beni keta hajdutet zapdhe ruhuni ketarespekte,1.0
HxuCXIgilFc,@bardhokgjeta1627,politikanet qe bejne patriotin ne sy njerezve bejne pazare antishqiptaret meritojne burg oerjetshem,1.0
nVeCIbiouUk,@JS-td1so,po vet grek sepse shet himaren ktu rren per vota,1.0
0ujWdDWJ0Ck,@user-gj2jb7tb2n,lexoje listën lere kompetencën eshte liste dasmore,0.0
xzIKCYl4z38,@andinejes8567,ca ordineri boooo ku ke milionat qe ke vjedh o plen dukesh vjeter se berisha vjec,1.0
9K0R8kWCauo,@BardhokBrushtulli-ej7ef,fatkeqsija popullite o bablok,1.0
y-5Vl61eZmY,@selimbulluri1614,babai shiste banane gjetën paratë,0.0
sBuYrv_W1hM,@Artur-lj5cq,madh,0.0
l2TYc4sf9dw,@leonardndoci5032,asht per qeshur doli pd po doli ps mori miliarda lek investim ne elbasan ne anijet peskimit ky zotri vall nxori djersen ballit apo investimet krereve ps asht stimolant madh ngjar atit artist filmash,0.0
YhRDIGr3Ag0,@shqipeshqipe8278,zente kanseri ne miter,1.0
SDxqL7L2Ivo,@petritlleshi3964,bravo rama patriot better,0.0
l2TYc4sf9dw,@unknown-kn8ft,qifsha shkodren tate o kar,1.0
CMPqrA5suRo,@Yourweddingstudio,mut televizioni kak avokati jashtqitje,1.0
JD-tAYIpgaA,@user-sr6cr2cn8u,more avokat palaco,1.0
zPRIW50IYGU,@beyou7684,madh edi,0.0
nVeCIbiouUk,@lulja4019,mbret ruaj vendin tone,0.0
SDxqL7L2Ivo,@erjonyzeiri2732,cfare eshte lavirja ptu rrac muti flet k ne b,1.0
sBuYrv_W1hM,@user-lu2jc2by4e,ore ky plehra qe bene avokatin grekut qenka palaco ore palaco mbylle gojen lere flase artani vjene mire pacavure greke,1.0
zPRIW50IYGU,@lushnjealbania5535,ca pi duke pirë esht,0.0
y-5Vl61eZmY,@linditakryekurti3503,bravo av idajet beqiri,0.0
WDk0jy-CiLs,@ilirduro,taku oshte vetmi politikan qe mund ndryshonte dicka ne politiken shqiptare respekt,0.0
zPRIW50IYGU,@thanaspaskali4,thuj lushi nje agim nje shpetim cfare ke veta inat kane por mutin tu hac,1.0
JD-tAYIpgaA,@Fatmira-io2ze,amon derprisni ftuaritqe kuptojm mire jo her nje muhabet,0.0
f6EPrj5Jjns,@aurorageorgiev68,ce dëgjoni ktë fëlliqsir ky ësht klysh komunisti jashtqitja ramës sorosit,1.0
gG62Vu4qwsk,@user-cf2yy7cz1d,hoxha hyft preshi ne byth o surat muti,1.0
d8eRvVLfsnI,@bridgetbibashani9745,hall eshte kur peshkatar do tregosh cdo thote economi tax apo kontabel thjeshterespect pano,1.0
zPRIW50IYGU,@mariare4092,sa kot edi rama albano na kenaq,0.0
c7b74Ex-kCA,@pellazgbejleri1658,hajduta tradhtar,1.0
HxuCXIgilFc,@redi7366,gjeten kte cunin kta o cunak qepe mor djal mbylle,1.0
l2TYc4sf9dw,@ilirjanakondaj,gjergji respekt për punën kolosale ke ngëritur për energjinë pasjonin ke respekt fund për prindrit tu mbrekullushëm ke pasur gjergji lere lumin rëmbyeshm kohës mari plerat bizhdilet vete,0.0
xzIKCYl4z38,@gjergjiprifti8390,klluf ati klluf biri klluf kaluar kllufit gjithe familja ketij kryeqelbesiresa gje peshtire o zot,1.0
xzIKCYl4z38,@kastriottafili615,po flet kryetari p lekut,1.0
DO6VjP2rIu8,@vangjehila8163,na plaset o zot keto emisione kuptim mjer populli qe zgjedhur qofshin majtas apo djathtas,1.0
CMPqrA5suRo,@Duos-ub8qi,o zot besoni se spak ketu arben ahmetajn she la qe iku akoma keq di se ku eshte kap se do jo se se kap dot ate mjeranin per cigare hashash rrasin brenda se paguaj kush paguan buk rrut fare se paraja ngre ujin hava faleminderit nqse se lexoni,1.0
d8eRvVLfsnI,@restekbonificasrl3933,o gjergj lëpirsi,1.0
SDxqL7L2Ivo,@toligushi5828,kryeministri shum drejt bravo mbro vendi une perkas pd ligjore por vjen kew per ty fejfziu qe quando veten gazetari mire le nje palo gazetare injorante flet km edukativ ty lejohet flasin keshtu ne nje panel eshte turp per eshte kush eshte ay pefaqeson shqiperia nesr mund jesh km vendosni norma dukate korrektesi ne debate publik jo rrugaceri fjalor etik,1.0
JD-tAYIpgaA,@enitirane7523,smbush mir un apo sikur po genjen ca ky avokati,0.0
8e1U-sfyaXs,@helent7076,qellosh gruan garip mire kan bere,1.0
nVeCIbiouUk,@xhesitase9729,çameria eshtë shqiperise çështje çame,0.0
SDxqL7L2Ivo,@zinihaxhiraj7675,edi rama enderra shqiptarve gjigand gabimi jot esh qe meresh ca anti shqiptar ec perpara puno ne eshtje lere suksesin bëj zhurmë,0.0
gnq_bShXo60,@spirotroka9940,nje pyetje thjesht per zotrin per gjitha keto we bere sali berisha kur do behet hetimi kur vej ne boten tjeter cfar shteti fuqishem qe,0.0
WDk0jy-CiLs,@erbaed3502,thirri enveri vajte po çfare flet mo spiun kuq sa njerez ke marre ne qafe mo kelysh kuq ben ver ver tani,1.0
HxuCXIgilFc,@gentianrrushi-ce2fr,o lepiresi grekeve falendero shtetin shqiptar,1.0
R2K4IQGpiGM,@69DS-Studio.,shqiperia ardhmja jon,0.0
mYFcmLX4mUc,@erjonjaho6104,o njerez lini shtepira prona femive se do marin ne qaf shisni gjitha shijoini ato vite qe kan mbet mendoni per femit niper mbesa se duan shitini kenaquni ato vite,0.0
HxuCXIgilFc,@luljetakolonjari403,shum zoti artan ty do shqiria,0.0
8e1U-sfyaXs,@LetaPellumb-rw2ze,ja sjell atje ku s mbahet gruaja plerae besoj do ishte,0.0
PUyqWp5V3sE,@morsinahoxha7112,pastroni shqiperine gjithe ata qe jane antishqiptare jep hapsire dalin neper media,1.0
l2TYc4sf9dw,@julianamukades,bravoooooooo o gjigand bravo o gjergj luca,0.0
8e1U-sfyaXs,@hamidejakupi7190,bravo djali,0.0
CMPqrA5suRo,@DivalbArberia.3122,publiku kupton mirë por kur shtetë kushtetutë presim denimet kriminelëve vjeçare në pushtetë arrestohen jo cicërojnë nëpër tela kabollo elektriku duke ndotur ajrin ai tjetri në ballkon ky do hipi në tensionin lartë tani,0.0
2MYQBaog-d4,@dnt9866,d j o t,1.0
FtBcuwX8j_0,@nduenjebza8739,po cue drejt per lesh ate gabel kucova o eshte rama ha dhjet her në dit ate shkerdhat keq prisni prisni se do dalin tjera per velian,1.0
WDk0jy-CiLs,@zenelpeposi3483,përforcoi se z spartak ngjela qendruarnë burg burrërisht njohë afërrespekte ndaj tijzenel peposhi,0.0
8e1U-sfyaXs,@Emilia-om9zv,hak rrahjen tha ktheheni prap coeni aty ku ish,1.0
HxuCXIgilFc,@angjelinfetaj4053,ore artan hoxha tiduhet mbroheshngamafia politike jesavinio dyte,0.0
SDxqL7L2Ivo,@leoconte2580,moj fatjona shqipëtare moj karakurvë athinës spiune agjente shërbimin sekret grek,1.0
NE__Imj_Sv0,@myhandle8,mjeshter garit rama,1.0
jOI5vUWJbPk,@petraqkinolli9428,bravo avokat idaet beqirajti duhet jesh president shqiperisebehuni bashkeshpetoni shqiperine,0.0
JD-tAYIpgaA,@artanmarku7795,idajet beqiri eshte per tu vrare qen pavarsisht se mund kene ndodhur gjerat po njeri eshte plere,1.0
HxuCXIgilFc,@dritanp,artan hoxha zeri top tu befte se kto qena tradhetar meritojne gje tjeter vertate then per ato pleha se pake shohim persertje se eshte bera save video per emocion televiziv,1.0
_66eRcxv4Fk,@PhoneShop-xk8qk,vdiq tani bete tv hajdutesh horashe,1.0
SDxqL7L2Ivo,@ilcamminoify,hahah osht njeri njeri ky palaco,1.0
2MYQBaog-d4,@xhoanatoma5078,enver hoxha nderi kombit ishte enver hoxha grekerit ruset serbet coptuan shwyperin enver hoxha nderi kombit,0.0
f6EPrj5Jjns,@gjergjbrunga1742,jan ma shkalluar ndeshkuesit tyre,1.0
l2TYc4sf9dw,@mercedezglc4734,po ku gjete bizneset,0.0
xzIKCYl4z38,@gezimponari7443,qerosi mbrapshtë fevzi,1.0
HxuCXIgilFc,@jurgenmcini9947,quajni veteten shqiptar nese shikoni ne rrug kete syzen shani cfar tjuvi per goc bushtyjeni kurven greke,1.0
9j41I4OPFbY,@HasaHasa-jl8rk,hahahahahhaha emrin shiko shiko veq totalin ne fun o fevzi ca shkrujti rregullojm,0.0
8e1U-sfyaXs,@SelvieCani,bravo mor diale,0.0
0ujWdDWJ0Ck,@lodovikejlli6093,fjalen pare lidhi dyten dyten treten kshtu rradhe pra din flet kuptohet asgja ja fute kote njasjtu han populli shkrete,0.0
8e1U-sfyaXs,@edmondpeqini6403,dalimir,0.0
R2K4IQGpiGM,@nefizebizi1348,gjetja persosut fatos nanos lum kush njef sa njeri zemer madhe qe pacim sa malet,0.0
8e1U-sfyaXs,@artaneagle3572,ore dakort gjest bukur gazetarit po ja bojm pytje vetes asnje familjar dal presinai tha vet dhun ne familje,0.0
FtBcuwX8j_0,@user-gx6gd3nt1l,o yllo ke bere emision hienash,1.0
8e1U-sfyaXs,@artadako9724,bravo gazetarit bravo vajza shendet uroj zoterise,0.0
FtBcuwX8j_0,@vjollcarrasa9528,erioni filloi luaj komedi se la prefesionin vjedhjeve lekve popullit,1.0
mYFcmLX4mUc,@erjonjaho6104,na vjen neve keq per nenen tende jo ty o njeri seder gjak what goes around comes around and your time will come,1.0
sBuYrv_W1hM,@Jonatansopinion,bravo tan hoxha,0.0
gG62Vu4qwsk,@user-ls7gx3nk5q,o tano beshtyje ne surrat legenin,1.0
2MYQBaog-d4,@jahoshkoza9523,shqiperine mbrojti bs jugosllavia ne aty hoxha mbajti fjalimin famshem,0.0
gG62Vu4qwsk,@petritdokaj4892,sekretari omonije arrogante protende përpara shqiptare o birre kurve qe shitni bythen gruan motrat t greqia oooo birre kurve o mute se ju po përfitoni se shtet ketu ju doni enver hoxhën ju fuste kkkk ne bbbbbb goje ju birra kuvas,1.0
sBuYrv_W1hM,@natashailia8574,vërtetë operacioni fshesa,0.0
NE__Imj_Sv0,@dardanmehaj6816,eshte dritheruese se ca gazetar ja bejn avokatin pushtetit ska arsye tjeter perveq se duhet qene paguar mire,0.0
HxuCXIgilFc,@labocam,qepe degjo,1.0
9ivr3YoZmCo,@desiradesira-yt2gf,tallje koqesh currin,1.0
c7b74Ex-kCA,@TerraForceConcrete,nxjerni edi ramen ju nje here vite pushtet,0.0
HxuCXIgilFc,@oldikambo4000,bravo allall befte zoti bjeri nxire fare kete cdo njeri qe flet kundra vendit tone dale tv pos pelqen ike ne pith motres rije shqiperi,1.0
PUyqWp5V3sE,@antonmarku8215,bejleri eshte ne vendin duhur pak vones,0.0
sBuYrv_W1hM,@tosis255,ky boil qenka tja shkdhsh ate bucen qe pjell o pusht andart,1.0
j7gBiTH3DIg,@user-uv6fk7lz1p,po shan muti shuren,1.0
jOI5vUWJbPk,@user-sy2ds8bb8g,bravo idajet,0.0
zPRIW50IYGU,@jonac1144,he shpitri zemra zoti na ruajt seksist ndyre,1.0
y-5Vl61eZmY,@urimbasha3915,karma flen do vij fundi cdo erresire,1.0
R2K4IQGpiGM,@njishatalent3226,sa shkojn cift kto dy,0.0
sBuYrv_W1hM,@atdhepellazgu3228,byth qimat,1.0
d8eRvVLfsnI,@artorfonfria-pereda2632,po sikur gjithe shqiperia skerdheje ate moterkurvn ne sarandesik more bythqire neveritschem,1.0
HxuCXIgilFc,@Carlo77-iu1sy,futja o artan ja fy grushta,1.0
zPRIW50IYGU,@xhimihoxhaj5772,bravo djaloshitme qeshur ngjeshur,1.0
CMPqrA5suRo,@bujarkura5403,por arrestohen ku qendron problemi se jetojn ne vila elluks dora zez epolitikanve korruptuar qekan marr malli babes populli po mendojn per buken gojes kur keta duan gllabrojn eger drejtesis hajn epijn nje vendi,0.0
zPRIW50IYGU,@aniana79,çfare droge pi,1.0
y-5Vl61eZmY,@belfjori7711,o,0.0
CMPqrA5suRo,@blackeagle7947,dum dumani nenes parti ke qaj pare,0.0
CMPqrA5suRo,@user-zb8js6mz7l,ja mirni qenit ja shperndani popullit,0.0
R2K4IQGpiGM,@ilmibanushi7363,po jepi nocrrokun grides beje nje gojore,1.0
2MYQBaog-d4,@user-kn3me1rv6l,ha ha ha ai ber asnji hap per bashkuar trojet tona faktet tregojnë qe sot trojet tona jan nen sundimin shteteve huaja persa përket zhvillimit shqipris ishte barabartë hiqshifni shtetet fqinjë krahasoni ato vendin ton perkundra ai shkatrrojn kte vend shpalli armik qdo njeri qeishte arsimuar eliminoj nji nji zhvilloj lutem klasaveshemi kishat gjamit beri kolektivizimi bujqesiszhduki pronen private beri tufzimin blektoris mbolli frigen solli fukarallek par ndonji her arrit deri atje sa hoqi kunjat simbolet varrezave pak gjat zhburreroj kombin ton ky ishte ai qe sot dia thurin lavdi,1.0
