Comment,Label
O vari Kars po' Mos tkesh kto antenna ankohesh se ske val o vari Kars shko e puno nven se trrish tu bo foto.,1
Po mor bish kur ju shkoni tu u lut neper rrug e neper sheshe dhe i leni xhamin bosh pas asnje lloj funksionit normal se kan me ndodh,0
@arlis.lama 😂😂😂😂🤗😂,0
Haahhaha sa per te qeshur u shkrim 🤣 ah mer bab ah 😓,0
"o shoku a te kap vel telefoni ty, je ne rregull",0
Po pa kto antenat ishte dasht mei sell nkam fototo tuja,0
Turp per lmamin e asaj xhamie,0
Pse sidhni ndonji lek ju qe te mos vene antena mer qerane antenave dhe mirmbahet xhamia 🇦🇱,0
Nuk i kan vene me zor aty!  Xhamia paguhet!,0
"Biznes komplet .per leke behen lufterat , spiunlliqet dhe synetlliqet .",0
Po le o ti te nxjerim noi leke se ngeli zoti ta perfaqesojm ne.,0
"Qeke koqe kanari ti, po si do e çoje ms ke joq po mos ishin ato apo me valët e minares😂😂😂",1
Prite hoxhen tan diten ne internet tash!,0
Lineni fen se mut te jep po ik puno trap,1
Turp turp po ju qe jeni besimtar pse e lejoni ose imami xhamis apo mer lek nga kompania telefonike,0
PO VENDOSE DHE TI nje antene nga inati😂😂😂😂😂,0
Me se do ta mbaj hoxha xhamine.. se njerzit lek nuk japin shteti jo e jo.. jan te detyruar te bejne kete gje se ndryshe xhamia shkaterohet me kohe..,0
"Eshte per të hyre ne lidhje me shpejte me Zotin per Hoxhalllaret,se koheve të fundit nuk po i shkon zeri siç duhet😂😂😂",0
"Po ca ju prish pun ju spo kuptoj, pa lidhje ,shif naj gja me më shum rendesi ,le te bejn ca te duan ata ty s'te ndikon .",0
🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,0
@el_lmj me teknologji e me gjana,0
po. ikni. mor. ju ku merni vesht te fejA. po. jeta  kete pun kaaaa. edhe ju te pa pun jeni edhe meruni me kete ???,0
@arber_nuredini prap te JOQ ajo zona juaj ? 😂,0
Edhe xhamia cfar kujtoni eshte per biznes eshte,0
😂,0
Vaji esht i imamit te xhamis qe i ka lejuar,0
Vete e keni fajin qe nuk votoni kadri drrasen @dorian_juan,0
Po aty eshte vendi qe kap vale qe te perdorni i terent ju dhe te flisni ne telefon . o idioter .qe do fotografoni dhe bythen tyaj kur te dhisni  e do thoni ja si e bejme se nuk hsme shume buk,1
Jan rrufe pritese o rika,1
Per te miren e popullit I kan vu as gja si bajn xhamise cte keqe ka?,0
Shko mer  bole ko pa lidhje,1
feja eshte biznes me vete,0
@sidora_hodo maqellara on 🔥🔥🔥,0
Por vet feja është e përdhosur 😉,0
Prb i madh ajo pun 😂😂😂😂😂😂,0
I ruajt Zoti,0
Po do kapje naj lek hoxha se nk shtyhet,0
"Nëse qiraja e atij shërbimi shkon për mirmbajtjen dhe fondin e xhamisë nuk ka asgjë të keqe mendoj, ndërsa për çdo dyshim që pjell truri i shqiptarit dhe nëse disa dyshime janë të vërteta, do jepet një ditë llogar, sëpari këtu pastaj atje! Në kohën që jetojmë ka shumë shpenzime në mirmbajtjen e xhamive, duhet pastrues, mjete për pastrim, elektricitet, zërim, mirmbajtja e godinës në përgjithsi brenda dhe jasht saj.",0
"E paska mor nji dor te mir hoxha,",0
Esht hoxha qe ka marre leket,0
Na cat koken me fet! Deri dije nuk guxonit  ta zinit. fene me goj Tani kini len mjekrat si cjap dhe “ keto besimtare “ qe jane mbledhur me carcaf  sikur iu kane hedhur trut e gomarit,1
"Te pakten po bahen te dobishme, se tjeter dobi nuk kane.",0
Ncncnc strafkulla,0
edi sa lek merr ajo xhami ne vit 10 mij evro dheti qei ben foto nuk shkon te hedhesh lek te mirmbahet,0
Feja esht biznes or mik akoma se ke kuptuar,0
Ka shku muhabeti KÇK 😂😂😂,0
Po mir mor ni rrug e dy pun,0
Hoxha paska maru teknikun (IT) nje rrug e dy pun 😂👌,0
@fluturimskenderi,0
I ka vu me pas lidhje direkte me allahun plus me kap nai leke hoxha se kohe te veshtira,0
"per ca e kan bo me terheq klientelen e,..ca me bo ka mor fund ky ven",0
Lidhje live me ISIS per  ket jan.,0
Andej Nga jeni Ju Normale Skap val prndaj jan vendos aty te kapi me mir,0
Free wii fi kur te faleni😂,0
Se ka fajn biznesi por xhamija qe e pranon,0
Kete foto e kemi par dhe para 2 vitesh ska ca ben njerzit meren me fjal dhe jeta o qef ate pun ka,0
"Me kete wifi w lidhe per foton ti plak? Po mbase ska pik te larte att berdall,edhe ishte mundesia,per thi sherbyer ju me vale",0
"Mos keqperdorni fen me fjali te ndyra o njerez tregohuni mirnjohes ndaj allahut po thjesht mendoni se ka zot☝️nuk ka faj imami se ai kush e di se sa esht ankuar po ska gjet te drejten askund se me kto kriminela e biznezmen ipokrit qe qeverisin vendin nuk mund te gjejsh as nje lloj drejtesie, po zoti ju mart hak se ne skemi fuqi tju bejm asgje vecse tju lem zotin.☝️🙏🙏☝️",0
Ka marr hoxha 5G 😂😂😂😂😂😂 edh kte e shikova se venose antena ne maj minares se kisha dit🤭,0
ju po shani xhamin,0
Jan antena me fol me Zotin.😂,0
Cfar nuk bojn per lek pfff,0
Jeni me te vertete shume te prapambetur. Gjithandej ne bote utilizohen kishat dhe xhamite per kto servise. Mbeten idiota njerezit per zotin,1
😂,0
Feja shqiptarit  asht shqiptaria  po as në atë skan  besim😎,0
Mortja ti haje ata qe i kane lejuar,0
😂😂,0
"Ai mer leket ,ti bo foto free per ke JOQ 🤣🤣🤣",0
Jan antena sigurie😁,0
Tradita islamike,0
Pas ça ditesh del dhe ankohesh qe ska vale 📲,0
Jane bokse  vipo  hahahah,0
Si kisha si xhamija mbahen per biznes por skom populli se ka kuptur qe shkon mas tyreve nje zot kemi qe eshte per te gjith tek ai do kemi besim jo tek hoxha apo profti 🤮😷😷,0
I duhet hoxhes me pa vidio naten,0
@eraldbotusha  duhet ti ket dhon leje  @shaqir.xhemali 🤣,0
Hall te madh paske po ndoshta ajo antena kap lidhjen hoxhë-zot  ca din ti?😂,0
"Xhamitë janë institucione të cilat financohen nga vetë populli, dhe mirëmbajtja e xhamisë ka koston e vetë, kjo është një mënyrë për të siguruar të ardhura të rregullta dhe të  Sigurta për Xhaminë nga 250€ në muaj, dhe nuk ka asgjë të keqe këtu.",0
🔥🔥🔥🔥🔥,0
Epo ajo esht pika me larte😂😂,0
Bella idea😁😁 a e kap italianin😁,0
@bekukurtaga 😂,0
"Jemi vend i pjerdhur o shok, xhamit jan gjithmon nen sy te keq te popullit dhe bashkia do apo nuk do ti vete dhe ben ct doj. Kurse kishat i mbrojn vorioepidhiotet dhe hedhin miliona euro n shqiperi qe te perdhosin kulturen dhe zakonet shqiptare dhe t bejn propoganda dhe avantazhe n favor t vetes. Eja n jug e shiko cfr niveli jan xhamit dhe cfr niveli jan kishat, per mirmbajtje them",1
Ju ka bo koka daulle hoxhes,0
Feja sidomos islame ne shqiperi esht bere pateric e qeveris e them me keqardhje sepse jam vet pjes e ketij komuniteti. Gjat protestave te opozitet  ne oborrin e xhamis ne Tiran u dislokuan forcat e policis dhe askush nga komuniteti mysliman nuk reagoi prandaj mendoj se feja esht ne sherbim te pushtetit dhe oligarkeve,0
"Feja lindi si formë biznesi,sepse Prifterinjt edhe Hoxhallaret jan ekonomistet dhe financieret e globalizmit ne bote....",0
😀😀😀😀😀,0
Po si ma me fol hoxha me 7 grate 😂😂😂,0
Po mir ajo nuk esht e detyrueshme kompania te ben nje ofert pastaj varet nga objekti (cfaredo lloj objekti te jete) nese pranon apo jo...,0
👏👏👏👏,0
Mos eshte rrakete😂😂😂,0
"@bledimarkuu per te mireqenjen  tuaj po mendojn,qe te keni internet pa limit😉😂",0
@florianmuca_  aka val tl jot😂,0
pyet hoxhen tan o 1sh a ju merr lek apo jo,0
Aty ku futet leku edhe kurva s'ka çben 😜,1
🤣🤣🤣🤣a ke val ti ne tel o llaz,0
Sukthi on fire 🔥🔥😂😂😂 @___ilvina__,0
Po ik o cun nuk i perkasin bashkis mate bukur ne bot bashkis se dreitohet nga lali plehu ooooo cun pleh e mbeturina jan mush gjitha bashkit e shqipris,1
"Shif kush flet nxensi i shkolles ""Njazi Mastori "" o lal ti si e ke posto ket te tboj ni pytje: kush  i hengri gjith ato molto ose patatina nxensit e shkolles te cilet i hedhin ntok pastruset i mledhin edhe i hedhin te kto koshat qe sma mer menja te jen nja her bosh 😂😂😂",0
Jhahahahahaha ajde plera kemi plera malli ri o gra shpejt se erdhi Rapo nga gjermania malli mir dhe i lir 😂😂😂😂😂,1
Ju jeni popull kafsh vet se i hidhni plenat ven pa ven,1
Mua nuk me foli fotua. 🤔,0
Pastertine ta mbani vet mos. prisni nga te tjeret,0
O lale edhe un nxensi a asaj shkolle jam po nuk rriget më me ate ambjent aq te piset 🤢🤢,0
PO FUTI plehrat TE koshi o Xhevitttt🤣🤣🤣,0
Uau,0
@anndr111  ca do behet me kto tsukthit😂😂😂,0
Faleminderit i kini per ajer te paster ne vent te pemve,0
Te ishe kaq i mire ti...kishe marr shoket e tu...edhe i pastroje,0
Hidhini plehrat ne kosh😕,0
"Sa probleme ka aty,svjen radha per te ty👋",0
100 lek te reja kilja e ktyre ne Tr,0
Mir qe nuk i ke shit se ai qe do i blente ilaçe do merrte mbrapa nga pesticidet qe i keni hedh domateve 😮😮😮,0
Po normal ormoni gjall me mir si ham hic,0
I keni me hormone  une qe po ju shkruaj ka shitur domate bio dhe kishte raste qe  merte 30 kg nje person per te njerezit etij,0
Keto lushnjaret jac ca pisa qe kokrren mos shitshin .se cdo gje e bejn e bejn me pesticide . Mos e befshin piken e hajrit,1
Nuk eshte kohe domtesh 😉,0
Mos mbillni domate po mbillni hashash,0
"Helmi per njerez nuk shitet...nuk ka shtet, por ka ZOT...",0
"Pse ta hidhni, faleni. Nese ska qen rrisk te merni leke, bejeni sebep te merrni sevape.",0
Po kur nuk shiten pse i keput pa pjek ti ????? Apo shkrun se ke qef me bo icik show ktu ne insta!,0
Po ulni cmimin se na rrujtet rikardon.  Me shtrenjt me ble domate vendi te fshatari dora par pa ndermjets tregu sesa me e ble n dyqan lagje dora 5t qe do fitojn. Sindikatat peandaj jan fermeri sesht biznesmen po cne ta di shqiptari 😂,1
Faleni o cop bagle,1
Ndoshta sepse populli u ndergjegjesua se nuk ka domate bio ne fund te nentorit😏😏😏😔😔👏👏,0
Ishalla nuk ju shiten asnje domate e produkte tjera,0
Asnje koker mos ju blini se po vdesin njerez nga kta kokra legenash,1
"Po ci duam ato domate ne me mir shkojm blejm fotoksin direkt, sesa te vuaj keshtu pak nga pak 😑😑😔",0
te gjith qe komentoni nga keto domate hani mos beni sikur i merni nga jash shtetit ..,0
Sa ka shku kg?,0
Po mir o shoku po naj kactravec x kta qe bejn si te ditur nk kishe ti,1
Boji me helme ti daku se po ti ble njeri. Eh me katundar te ndyr qe per lek ca nuk boni,1
ule cmimin dhe do ta shesesh,0
Edi rama ka bo shtet o @roljan_shefa2 🤣,0
Ju te gjitha i boni me hormone e si do ti shisni😒😒😒?????,0
I helmuat njerzit ore I I helmuat,0
"Mir tju behet kshu eshte kur i beni vec me kimikate , dhe ne qoftese ato domatet jan pa kimikate prap turp per ju , se nuk ia jepni te varferve qe skan buke te han por i hidhi neper kanale , e neper rruge si lopa bajgen 😒😒😒 po ju jeni legena ,mir tju behet , falimentofshit te gjith ishalla sa me shpejt 😒😒😒",1
Bej bamirsi se do ta dijn per nder fukaraja,0
Po nrm se njerzit nuk blejn ato me ilac  se cdo gje ka kohen e saj nuk behet domatja dhe shalqiri ne dhjetor se e get fare ... dhe per Festat e fundvitit do ket domate ne tavolin 😂,0
beje cilesore se shitet😉😉😉,0
Coje ne tiran o plak se i shet shpejt dhe shtrejt,0
Vetem domote sqekan ato,0
Po ti besh me ormone normale do I maresh mbrapa,0
Opo ruhun mos cohet tra gulli dhe se perballoni dot.,0
Ku jeni se do vi une tja u ble,0
Mos i bëni me pesticide se po merrni jet njerëzish,0
"Komenti tipik "" haji vet se na helmuat me hormone""🙄 Shko blini ato t importuarat se jan me t mira, jane bio😏😑",0
Silln ne tiran mos i hedhni se asht gjynah,0
Po ti kishe bere pa ilace do ti kishe shitur.me mire haji per vete dhe te zhbllokohet dhe farfalla nga pesticidet.😜😜😜,0
Beji turshi,0
"Psee, domate e kan emein ato ?",0
Hajt mot me shum 😂😂😂,0
Sa te mira qenkan 😢😢,0
Sa me la marr malli per nje kokerr domate te fresket.,0
Bej bamiresi,0
Po pra domate me hormone domate me kercell sic i bleva ne treg i flaka ne kosh te 2kg qe bleva...shume mire qe nuk ja u kane blere....fshatar te ndyre po helmoni njerezit.....se per veten e tyre bejne prodhim me vete plehrat 👎👎,1
E thjesht nderro treg!,0
Domate lara- lara prej acidit,0
Po kush ti blen te pa pjekme,0
perdorni me pak pesticide sse i mbytet njerzit o kafsh ju qani hallin se nuk shiten domatet por me vertet ju po mbytni njerzit se i keni ber domatet sikur te jet film magjik me para e vilni se sa e mbillni ...,1
"Kushedi sa her ja ke mar prodhimin atyre rrenjeve ti nga ilaçet qe i hidhni!Thjesht ulni dozen se po i vdisni njerezit,pa boll u qave kot ketu!",0
Kto jan moll apo domate ???😋,0
Dhuroje ka njerz qe se blejn dot  nder do besh sesa ta hedhesh 👍👍,0
@dumierjeta  amaaaan mi ku ti gjejm ca si keto,0
"Fansat e JOQ, kuptoni qe spo ju kerkon njeri ndihme, kjo esht situata dhe aq!  Per hormonet cdo njeri te flasi aq sa di, nuk ka hormone sic kujtoni.",0
S'keni faj hani banane pra meqense ato kan kimikate dhe hormone me shum se domatja a e dini cfar perdoret per per ti pjekur bananet o qytetare gas o njerez gas 😠,0
Shikoj ca komente koti k'tu jo helmi jo leshi po bananet i hani ju a e dini se sa kimikate ka per ti pjekur ato a e dini se sa gas perdoret për ato o njerez skeni faj rrini ne pallate e s'dini se cfar esht bujqesia,0
Po sa e shitni kg ju lutem qe ta kuptojm shkakun.,0
Beji salce 😉,0
I KE FUTUR AQ HORMONE SA DO VETE. E BLEN SA KERKOJNE PLEHRAT DHE TE SHESIN HORMONE JO DOMATE.,1
"S'ka shtet ,pritestoni o njerez gjith bashke per hallet tona jo kur na prin Basha ,keto domate bio kushtojn shum neper europ e ne Shqipri hillen.",0
Mire jua bone komunista,1
S,0
C'po te duhen domtet nje here ne 2 vjet boll e ke nje thes mjell,0
Kur ta boni pa hormone atehere do ga shisni.,0
"Mos i hidhni,beni salc hani makarone gjith vitin 😉😉",0
boll u quravitet.i ngrite dy gishtat lart.mbaje me shendet kapitalizmin dhe hesht,0
menyra ka po e beni kastile injorante.,1
Cfar domatesh tju maresh juve nuk haen kur jane ne kohen e vet e jo tani i beni me hormone e helmuat popullin e shkrete kam ngrene domate nga bacja ime ktu ne Itali jam kenaqur kishe qef ti shikoje te bardhat i bera turshi cfar te haje,0
Po pse me i hell turshi..ose salc👌,0
Kjo domate duket qe eshte e mire dhe jeshile per pak kohe skuqen dhe zemrea e saj esht pa uje prandaj vleresojeni,0
Po i falni ore fukarenjve,0
Ne P.....te sateme ti bashke me domatet qe po vrisni njerzit ma to 🖕🖕,1
Ja çoni atyre që kan nevoj fmive që kan barkun bosh.. Dhe qajn me. Kokker të lotit per një domate e një cop buk,0
@euglen_15  ti e ke fain 😂,0
Shiko anen pozitive po nuk i shet mund ti falesh beji salc domatesh ose futja edi rames te gjitha kokrrat ne b... 👊👊👊,1
Uleni pak numerin e gjilponave e ilaceve e mrapa shiti,0
Bohen turshi ato😍,0
Beji turshi e haji n dimer po ta mbajti,0
"Mbill spynaq e sallate perimen e stines, jo me shit domate të kuqe në nëndor!",0
Gjynah,0
Bejini te sakta dhe ti shisni ju beni gjith ormone sikur ha panxhar ere te ndyre bjene shije skan gjith smundje jan nk jan budallenj njerzit u ngopen me mire 1kg te sakta me 3 mije lek kg se kto...,0
Bëji salcë,0
"Mos  i hidh poshte , jepja ndonjeerit qe nuk ka mundesi ti blej! Faleminderit nqs e shikon ti 😂🙏",0
Po ca esht kjo domate me lara. Mos u merzit haji vet,0
Siilli ktej nga Londra,0
"O shoku u doli nami tani i bet gropen vetes.na moret dhe ne meqaf,spo han me njerzit  dhe pa hormone ti beni tani su beson me njeri,",0
"O njeri i mire, pse duhet me i hedh se kuptoj, bej mire , bej sevap diku, ah mentalitet i rrenuar ku te con llogjika, shperndaji neper familje qe me nje kokerr domate shtyn vaktin e bukes 😔",0
Me hormonet mir jan?,0
Mos i bej me hormon vlla ...shit ate rreshtin qe ke len per vete 😉 pa hormon kur te behet,0
"Jepja fukarait,mos e coni dem..",0
E ke bo mor qe e ke vjel pa pjek mir se piqet rruges tu ardh derisa te vi ntiron osht pjek ajo se osht gjith ajo rrug 😂😂😂😂,0
Pse i hedh ti mbaji vet nshpi😂😂😂,0
Edhe me te drejt klientet nk i marin ne qoft se jan me hormone asnjeher nk keni per ti shitur,0
Mos ju futni hormone edhe i shitni te gjitha,0
Po na vdisni nga hormonet qe mos i henkshit ato lek  nk po dime ca te ham si ne dimer si ne vere te gjitha me hormone 😡,1
Mir ja u bejn asnji kokerr mos ju blejn se i keni vec me hormon beje BIO dhe shife sa shpejt do e shesesh akoma dhe ne fshat pa shku fare npazar.,0
Sheqyr. Qa i duam helmet e juaja,0
Po thuj ti me ca lekesh do blesh ilacin per tjerat meq si ke shit kto?,0
@klitozika vtm ti ja gje tregun zmra😂,0
po ju uleni pak çmimin  kur e shikoni qe nuk shitet . do ndiheni me mir se ta hidhni,0
boj turshi,0
Ore po cmimin e domateve sna i the. Ketu qendron problemi,0
Haj vet se i ke bijo,0
Mos bojni hile edhe nuk ke problem shitje. Çfarë nuk përdorini për ti rritur ato edhe mbrapa thu pse nuk shiten.,0
un pr vete e di q domatet jan tkuqe  un do i kisha marr per moll ato,0
Si na e mbush mendjen qe si ke shit,0
Ate kok keni katnar rama ty te thot mbill domate vet mbjell hashash 😂😂,1
Nrm Tpapjekme Sti Ble Kush ✌️,0
O bossi nk ben burreri ti qe po i hidhke por shiko kush nuk ka dhe falja me mir sesa kur ti hedhesh,0
Po kush I mer keto kaq pak arka sa ke shpene ti,0
"As nuk i blej kurre. Ata jane bene vetes. Ne cdo market ose dyqan zarzavatesh kam degjur kerkesat per domate italiane se kto te lushnjes i kane zhdepur ne hormone. Ne njerez qe njoh nga afer, jashte propagandes se tv, te cilet me kane thene jane te jo te pasigurta,por vdekjeprurese. Eshte minimumi, te flakin te mbjellat, ne po na flakin femijet.",0
Mos i futni hormone se i shsni aty ku jeni,0
Po kush ble domate në këtë kohë aman?? As erë e as shije nuk kanë se ia fusni hormonin si t'ju vij për mbarë! Apo jo specialiste @fridaelezi,0
"Domatja n dimer haet per qejf nj sallat n jav ose max 2 o zotri. Keshtu qe mos prodho domate tani o shok se si puna e sotme do dalesh e neser, e pasneser e me radh. Po ti aq tru ke e aq ben",0
Shume mire a keni thane se Rama e ban me mire se Sala kur fitoshi nga 100 mije lek ne dite. Rrini tash se jua shet Rama ju gadit bukur. As ne treg skeni pase nevoje me dale ne kohe te Sales po ju mbushi mendjen se ashte malok rrini hani kete tash qe sesht malok,1
Ato jan molla jeshile apo domate ???,0
"Keta qe komentojne palidhje skane me cte merren. Personi ne fjale ka te drejte,sepse ky shtet qe kemi ne preferon me mire te bej import te domates nga jashte sesa te shesin fermeret domaten e vendin. E pse? Sepse nga doganat i hyjne leket ne xhep spiropalave dhe skenderbeve.",0
vtm domate sjan ato vlla,0
"shum mire va bon se po ti jepni me lere pak shum do e kenit noj lek skeni pse me i hudh,po kshuqe mbaje shtrenjt e hudhe ne kosh ,kshu osht kur je kurrnac .",1
"Shume mire t’ju behet perderisa e votuat Kryetarin e Bashkisese Lushnjes , per te treyin mandat radhasi!!!! Mire t’ju behet.., i hani ato vete bashke me lopet tuaja🖕🏻",1
Paksi tpa bome pasken qen per sot...shpresojm tboje efekt ilaqi dhe tskuqen neser 😂,0
O daku ik e shit ne nje vend ku nuk prodhohet jo pikerisht ne lushnje ku tgjith fshataret kane kopshtet e tyre... hajde ne inst kamez per 30min i shet... 👍👍👍👍👍 hajt tung,0
Gjyna po jan msu tu hanger prodhimin e huj se kna shtet te bukur,0
Kush e ka fajin ktu?,0
Nk esht edhe ashtu sic thua ti ne lushnje njihen 99% te tregtarve sepse jam edhe un nje nga ato por ti zotri dje qe nuk kishte treg e mbajte me 40 lek kur u ben shm tregtar ti e ule me 20 aty njihen te gjith kshu funksionon kujt tja fusim me para (nk esht ashtu sic thua ti),1
